T,policy_id,stable_skips,worst_risk,sharp_bound,worst_h
4,762,1,1,0.10546875,1
4,763,1,1,0.10546875,1
4,764,1,1,0.10546875,1
4,765,1,0.38490017946,0.10546875,0.57735026919
4,766,1,1,0.10546875,1
4,767,1,0.3125,0.10546875,0.5
4,768,1,1,0.10546875,1
4,769,1,1,0.10546875,1
4,770,1,1,0.10546875,1
4,771,1,0.326446776524,0.10546875,0.605829586188
4,772,1,1,0.10546875,1
4,773,1,0.25,0.10546875,0.5
4,774,1,1,0.10546875,1
4,775,1,1,0.10546875,1
4,776,1,1,0.10546875,1
4,777,1,0.326446776524,0.10546875,0.605829586188
4,778,1,1,0.10546875,1
4,779,1,0.25,0.10546875,0.5
4,780,1,1,0.10546875,1
4,781,1,1,0.10546875,1
4,782,1,1,0.10546875,1
4,783,1,0.25,0.10546875,0.5
4,784,1,1,0.10546875,1
4,785,1,0.201715599427,0.10546875,0.390388203202
4,786,1,1,0.10546875,1
4,787,1,1,0.10546875,1
4,788,1,1,0.10546875,1
4,789,1,0.271868673751,0.10546875,0.652240483431
4,790,1,1,0.10546875,1
4,791,1,0.1875,0.10546875,0.5
4,792,1,1,0.10546875,1
4,793,1,1,0.10546875,1
4,794,1,1,0.10546875,1
4,795,1,0.1875,0.10546875,0.5
4,796,1,1,0.10546875,1
4,797,1,0.148148148148,0.10546875,0.333333333333
4,798,1,1,0.10546875,1
4,799,1,1,0.10546875,1
4,800,1,1,0.10546875,1
4,801,1,1,0.10546875,1
4,802,1,1,0.10546875,1
4,803,1,1,0.10546875,1
4,804,1,1,0.10546875,1
4,805,1,1,0.10546875,1
4,806,1,1,0.10546875,1
4,807,1,0.585859166169,0.10546875,0.590720974137
4,808,1,1,0.10546875,1
4,809,1,0.506141532639,0.10546875,0.54875901004
4,810,1,1,0.10546875,1
4,811,1,1,0.10546875,1
4,812,1,1,0.10546875,1
4,813,1,0.528152947731,0.10546875,0.607625218511
4,814,1,1,0.10546875,1
4,815,1,0.445096960474,0.10546875,0.560014825681
4,816,1,1,0.10546875,1
4,817,1,1,0.10546875,1
4,818,1,1,0.10546875,1
4,819,1,0.528152947731,0.10546875,0.607625218511
4,820,1,1,0.10546875,1
4,821,1,0.445096960474,0.10546875,0.560014825681
4,822,1,1,0.10546875,1
4,823,1,1,0.10546875,1
4,824,1,1,0.10546875,1
4,825,1,0.445096960474,0.10546875,0.560014825681
4,826,1,1,0.10546875,1
4,827,1,0.375,0.10546875,0.5
4,828,1,1,0.10546875,1
4,829,1,1,0.10546875,1
4,830,1,1,0.10546875,1
4,831,1,0.472470393711,0.10546875,0.629960524947
4,832,1,1,0.10546875,1
4,833,1,0.38490017946,0.10546875,0.57735026919
4,834,1,1,0.10546875,1
4,835,1,1,0.10546875,1
4,836,1,1,0.10546875,1
4,837,1,0.38490017946,0.10546875,0.57735026919
4,838,1,1,0.10546875,1
4,839,1,0.3125,0.10546875,0.5
4,840,1,1,0.10546875,1
4,841,1,1,0.10546875,1
4,842,1,1,0.10546875,1
4,843,1,1,0.10546875,1
4,844,1,1,0.10546875,1
4,845,1,1,0.10546875,1
4,846,1,1,0.10546875,1
4,847,1,1,0.10546875,1
4,848,1,1,0.10546875,1
4,849,1,0.528152947731,0.10546875,0.607625218511
4,850,1,1,0.10546875,1
4,851,1,0.445096960474,0.10546875,0.560014825681
4,852,1,1,0.10546875,1
4,853,1,1,0.10546875,1
4,854,1,1,0.10546875,1
4,855,1,0.472470393711,0.10546875,0.629960524947
4,856,1,1,0.10546875,1
4,857,1,0.38490017946,0.10546875,0.57735026919
4,858,1,1,0.10546875,1
4,859,1,1,0.10546875,1
4,860,1,1,0.10546875,1
4,861,1,0.472470393711,0.10546875,0.629960524947
4,862,1,1,0.10546875,1
4,863,1,0.38490017946,0.10546875,0.57735026919
4,864,1,1,0.10546875,1
4,865,1,1,0.10546875,1
4,866,1,1,0.10546875,1
4,867,1,0.38490017946,0.10546875,0.57735026919
4,868,1,1,0.10546875,1
4,869,1,0.3125,0.10546875,0.5
4,870,1,1,0.10546875,1
4,871,1,1,0.10546875,1
4,872,1,1,0.10546875,1
4,873,1,0.41990176065,0.10546875,0.658591323253
4,874,1,1,0.10546875,1
4,875,1,0.326446776524,0.10546875,0.605829586188
4,876,1,1,0.10546875,1
4,877,1,1,0.10546875,1
4,878,1,1,0.10546875,1
4,879,1,0.326446776524,0.10546875,0.605829586188
4,880,1,1,0.10546875,1
4,881,1,0.25,0.10546875,0.5
4,882,1,1,0.10546875,1
4,883,1,1,0.10546875,1
4,884,1,1,0.10546875,1
4,885,1,1,0.10546875,1
4,886,1,1,0.10546875,1
4,887,1,1,0.10546875,1
4,888,1,1,0.10546875,1
4,889,1,1,0.10546875,1
4,890,1,1,0.10546875,1
4,891,1,0.528152947731,0.10546875,0.607625218511
4,892,1,1,0.10546875,1
4,893,1,0.445096960474,0.10546875,0.560014825681
4,894,1,1,0.10546875,1
4,895,1,1,0.10546875,1
4,896,1,1,0.10546875,1
4,897,1,0.472470393711,0.10546875,0.629960524947
4,898,1,1,0.10546875,1
4,899,1,0.38490017946,0.10546875,0.57735026919
4,900,1,1,0.10546875,1
4,901,1,1,0.10546875,1
4,902,1,1,0.10546875,1
4,903,1,0.472470393711,0.10546875,0.629960524947
4,904,1,1,0.10546875,1
4,905,1,0.38490017946,0.10546875,0.57735026919
4,906,1,1,0.10546875,1
4,907,1,1,0.10546875,1
4,908,1,1,0.10546875,1
4,909,1,0.38490017946,0.10546875,0.57735026919
4,910,1,1,0.10546875,1
4,911,1,0.3125,0.10546875,0.5
4,912,1,1,0.10546875,1
4,913,1,1,0.10546875,1
4,914,1,1,0.10546875,1
4,915,1,0.41990176065,0.10546875,0.658591323253
4,916,1,1,0.10546875,1
4,917,1,0.326446776524,0.10546875,0.605829586188
4,918,1,1,0.10546875,1
4,919,1,1,0.10546875,1
4,920,1,1,0.10546875,1
4,921,1,0.326446776524,0.10546875,0.605829586188
4,922,1,1,0.10546875,1
4,923,1,0.25,0.10546875,0.5
4,924,1,1,0.10546875,1
4,925,1,1,0.10546875,1
4,926,1,1,0.10546875,1
4,927,1,1,0.10546875,1
4,928,1,1,0.10546875,1
4,929,1,1,0.10546875,1
4,930,1,1,0.10546875,1
4,931,1,1,0.10546875,1
4,932,1,1,0.10546875,1
4,933,1,0.445096960474,0.10546875,0.560014825681
4,934,1,1,0.10546875,1
4,935,1,0.375,0.10546875,0.5
4,936,1,1,0.10546875,1
4,937,1,1,0.10546875,1
4,938,1,1,0.10546875,1
4,939,1,0.38490017946,0.10546875,0.57735026919
4,940,1,1,0.10546875,1
4,941,1,0.3125,0.10546875,0.5
4,942,1,1,0.10546875,1
4,943,1,1,0.10546875,1
4,944,1,1,0.10546875,1
4,945,1,0.38490017946,0.10546875,0.57735026919
4,946,1,1,0.10546875,1
4,947,1,0.3125,0.10546875,0.5
4,948,1,1,0.10546875,1
4,949,1,1,0.10546875,1
4,950,1,1,0.10546875,1
4,951,1,0.3125,0.10546875,0.5
4,952,1,1,0.10546875,1
4,953,1,0.25997383708,0.10546875,0.421535165409
4,954,1,1,0.10546875,1
4,955,1,1,0.10546875,1
4,956,1,1,0.10546875,1
4,957,1,0.326446776524,0.10546875,0.605829586188
4,958,1,1,0.10546875,1
4,959,1,0.25,0.10546875,0.5
4,960,1,1,0.10546875,1
4,961,1,1,0.10546875,1
4,962,1,1,0.10546875,1
4,963,1,0.25,0.10546875,0.5
4,964,1,1,0.10546875,1
4,965,1,0.201715599427,0.10546875,0.390388203202
4,966,1,1,0.10546875,1
4,967,1,1,0.10546875,1
4,968,1,1,0.10546875,1
4,969,1,1,0.10546875,1
4,970,1,1,0.10546875,1
4,971,1,1,0.10546875,1
4,972,1,1,0.10546875,1
4,973,1,1,0.10546875,1
4,974,1,1,0.10546875,1
4,975,1,0.472470393711,0.10546875,0.629960524947
4,976,1,1,0.10546875,1
4,977,1,0.38490017946,0.10546875,0.57735026919
4,978,1,1,0.10546875,1
4,979,1,1,0.10546875,1
4,980,1,1,0.10546875,1
4,981,1,0.41990176065,0.10546875,0.658591323253
4,982,1,1,0.10546875,1
4,983,1,0.326446776524,0.10546875,0.605829586188
4,984,1,1,0.10546875,1
4,985,1,1,0.10546875,1
4,986,1,1,0.10546875,1
4,987,1,0.41990176065,0.10546875,0.658591323253
4,988,1,1,0.10546875,1
4,989,1,0.326446776524,0.10546875,0.605829586188
4,990,1,1,0.10546875,1
4,991,1,1,0.10546875,1
4,992,1,1,0.10546875,1
4,993,1,0.326446776524,0.10546875,0.605829586188
4,994,1,1,0.10546875,1
4,995,1,0.25,0.10546875,0.5
4,996,1,1,0.10546875,1
4,997,1,1,0.10546875,1
4,998,1,1,0.10546875,1
4,999,1,0.371835742363,0.10546875,0.692405781672
4,1000,1,1,0.10546875,1
4,1001,1,0.271868673751,0.10546875,0.652240483431
4,1002,1,1,0.10546875,1
4,1003,1,1,0.10546875,1
4,1004,1,1,0.10546875,1
4,1005,1,0.271868673751,0.10546875,0.652240483431
4,1006,1,1,0.10546875,1
4,1007,1,0.1875,0.10546875,0.5
4,1008,1,1,0.10546875,1
4,1009,1,1,0.10546875,1
4,1010,1,1,0.10546875,1
4,1011,1,1,0.10546875,1
4,1012,1,1,0.10546875,1
4,1013,1,1,0.10546875,1
4,1014,1,1,0.10546875,1
4,1015,1,1,0.10546875,1
4,1016,1,1,0.10546875,1
4,1017,1,0.38490017946,0.10546875,0.57735026919
4,1018,1,1,0.10546875,1
4,1019,1,0.3125,0.10546875,0.5
4,1020,1,1,0.10546875,1
4,1021,1,1,0.10546875,1
4,1022,1,1,0.10546875,1
4,1023,1,0.326446776524,0.10546875,0.605829586188
4,1024,1,1,0.10546875,1
4,1025,1,0.25,0.10546875,0.5
4,1026,1,1,0.10546875,1
4,1027,1,1,0.10546875,1
4,1028,1,1,0.10546875,1
4,1029,1,0.326446776524,0.10546875,0.605829586188
4,1030,1,1,0.10546875,1
4,1031,1,0.25,0.10546875,0.5
4,1032,1,1,0.10546875,1
4,1033,1,1,0.10546875,1
4,1034,1,1,0.10546875,1
4,1035,1,0.25,0.10546875,0.5
4,1036,1,1,0.10546875,1
4,1037,1,0.201715599427,0.10546875,0.390388203202
4,1038,1,1,0.10546875,1
4,1039,1,1,0.10546875,1
4,1040,1,1,0.10546875,1
4,1041,1,0.271868673751,0.10546875,0.652240483431
4,1042,1,1,0.10546875,1
4,1043,1,0.1875,0.10546875,0.5
4,1044,1,1,0.10546875,1
4,1045,1,1,0.10546875,1
4,1046,1,1,0.10546875,1
4,1047,1,0.1875,0.10546875,0.5
4,1048,1,1,0.10546875,1
4,1049,1,0.148148148148,0.10546875,0.333333333333
4,1050,1,1,0.10546875,1
4,1051,1,1,0.10546875,1
4,1052,1,1,0.10546875,1
4,1053,1,1,0.10546875,1
4,1054,1,1,0.10546875,1
4,1055,1,1,0.10546875,1
4,1056,1,1,0.10546875,1
4,1057,1,1,0.10546875,1
4,1058,1,1,0.10546875,1
4,1059,1,0.528152947731,0.10546875,0.607625218511
4,1060,1,1,0.10546875,1
4,1061,1,0.445096960474,0.10546875,0.560014825681
4,1062,1,1,0.10546875,1
4,1063,1,1,0.10546875,1
4,1064,1,1,0.10546875,1
4,1065,1,0.472470393711,0.10546875,0.629960524947
4,1066,1,1,0.10546875,1
4,1067,1,0.38490017946,0.10546875,0.57735026919
4,1068,1,1,0.10546875,1
4,1069,1,1,0.10546875,1
4,1070,1,1,0.10546875,1
4,1071,1,0.472470393711,0.10546875,0.629960524947
4,1072,1,1,0.10546875,1
4,1073,1,0.38490017946,0.10546875,0.57735026919
4,1074,1,1,0.10546875,1
4,1075,1,1,0.10546875,1
4,1076,1,1,0.10546875,1
4,1077,1,0.38490017946,0.10546875,0.57735026919
4,1078,1,1,0.10546875,1
4,1079,1,0.3125,0.10546875,0.5
4,1080,1,1,0.10546875,1
4,1081,1,1,0.10546875,1
4,1082,1,1,0.10546875,1
4,1083,1,0.41990176065,0.10546875,0.658591323253
4,1084,1,1,0.10546875,1
4,1085,1,0.326446776524,0.10546875,0.605829586188
4,1086,1,1,0.10546875,1
4,1087,1,1,0.10546875,1
4,1088,1,1,0.10546875,1
4,1089,1,0.326446776524,0.10546875,0.605829586188
4,1090,1,1,0.10546875,1
4,1091,1,0.25,0.10546875,0.5
4,1092,1,1,0.10546875,1
4,1093,1,1,0.10546875,1
4,1094,1,1,0.10546875,1
4,1095,1,1,0.10546875,1
4,1096,1,1,0.10546875,1
4,1097,1,1,0.10546875,1
4,1098,1,1,0.10546875,1
4,1099,1,1,0.10546875,1
4,1100,1,1,0.10546875,1
4,1101,1,0.472470393711,0.10546875,0.629960524947
4,1102,1,1,0.10546875,1
4,1103,1,0.38490017946,0.10546875,0.57735026919
4,1104,1,1,0.10546875,1
4,1105,1,1,0.10546875,1
4,1106,1,1,0.10546875,1
4,1107,1,0.41990176065,0.10546875,0.658591323253
4,1108,1,1,0.10546875,1
4,1109,1,0.326446776524,0.10546875,0.605829586188
4,1110,1,1,0.10546875,1
4,1111,1,1,0.10546875,1
4,1112,1,1,0.10546875,1
4,1113,1,0.41990176065,0.10546875,0.658591323253
4,1114,1,1,0.10546875,1
4,1115,1,0.326446776524,0.10546875,0.605829586188
4,1116,1,1,0.10546875,1
4,1117,1,1,0.10546875,1
4,1118,1,1,0.10546875,1
4,1119,1,0.326446776524,0.10546875,0.605829586188
4,1120,1,1,0.10546875,1
4,1121,1,0.25,0.10546875,0.5
4,1122,1,1,0.10546875,1
4,1123,1,1,0.10546875,1
4,1124,1,1,0.10546875,1
4,1125,1,0.371835742363,0.10546875,0.692405781672
4,1126,1,1,0.10546875,1
4,1127,1,0.271868673751,0.10546875,0.652240483431
4,1128,1,1,0.10546875,1
4,1129,1,1,0.10546875,1
4,1130,1,1,0.10546875,1
4,1131,1,0.271868673751,0.10546875,0.652240483431
4,1132,1,1,0.10546875,1
4,1133,1,0.1875,0.10546875,0.5
4,1134,1,1,0.10546875,1
4,1135,1,1,0.10546875,1
4,1136,1,1,0.10546875,1
4,1137,1,1,0.10546875,1
4,1138,1,1,0.10546875,1
4,1139,1,1,0.10546875,1
4,1140,1,1,0.10546875,1
4,1141,1,1,0.10546875,1
4,1142,1,1,0.10546875,1
4,1143,1,0.472470393711,0.10546875,0.629960524947
4,1144,1,1,0.10546875,1
4,1145,1,0.38490017946,0.10546875,0.57735026919
4,1146,1,1,0.10546875,1
4,1147,1,1,0.10546875,1
4,1148,1,1,0.10546875,1
4,1149,1,0.41990176065,0.10546875,0.658591323253
4,1150,1,1,0.10546875,1
4,1151,1,0.326446776524,0.10546875,0.605829586188
4,1152,1,1,0.10546875,1
4,1153,1,1,0.10546875,1
4,1154,1,1,0.10546875,1
4,1155,1,0.41990176065,0.10546875,0.658591323253
4,1156,1,1,0.10546875,1
4,1157,1,0.326446776524,0.10546875,0.605829586188
4,1158,1,1,0.10546875,1
4,1159,1,1,0.10546875,1
4,1160,1,1,0.10546875,1
4,1161,1,0.326446776524,0.10546875,0.605829586188
4,1162,1,1,0.10546875,1
4,1163,1,0.25,0.10546875,0.5
4,1164,1,1,0.10546875,1
4,1165,1,1,0.10546875,1
4,1166,1,1,0.10546875,1
4,1167,1,0.371835742363,0.10546875,0.692405781672
4,1168,1,1,0.10546875,1
4,1169,1,0.271868673751,0.10546875,0.652240483431
4,1170,1,1,0.10546875,1
4,1171,1,1,0.10546875,1
4,1172,1,1,0.10546875,1
4,1173,1,0.271868673751,0.10546875,0.652240483431
4,1174,1,1,0.10546875,1
4,1175,1,0.1875,0.10546875,0.5
4,1176,1,1,0.10546875,1
4,1177,1,1,0.10546875,1
4,1178,1,1,0.10546875,1
4,1179,1,1,0.10546875,1
4,1180,1,1,0.10546875,1
4,1181,1,1,0.10546875,1
4,1182,1,1,0.10546875,1
4,1183,1,1,0.10546875,1
4,1184,1,1,0.10546875,1
4,1185,1,0.38490017946,0.10546875,0.57735026919
4,1186,1,1,0.10546875,1
4,1187,1,0.3125,0.10546875,0.5
4,1188,1,1,0.10546875,1
4,1189,1,1,0.10546875,1
4,1190,1,1,0.10546875,1
4,1191,1,0.326446776524,0.10546875,0.605829586188
4,1192,1,1,0.10546875,1
4,1193,1,0.25,0.10546875,0.5
4,1194,1,1,0.10546875,1
4,1195,1,1,0.10546875,1
4,1196,1,1,0.10546875,1
4,1197,1,0.326446776524,0.10546875,0.605829586188
4,1198,1,1,0.10546875,1
4,1199,1,0.25,0.10546875,0.5
4,1200,1,1,0.10546875,1
4,1201,1,1,0.10546875,1
4,1202,1,1,0.10546875,1
4,1203,1,0.25,0.10546875,0.5
4,1204,1,1,0.10546875,1
4,1205,1,0.201715599427,0.10546875,0.390388203202
4,1206,1,1,0.10546875,1
4,1207,1,1,0.10546875,1
4,1208,1,1,0.10546875,1
4,1209,1,0.271868673751,0.10546875,0.652240483431
4,1210,1,1,0.10546875,1
4,1211,1,0.1875,0.10546875,0.5
4,1212,1,1,0.10546875,1
4,1213,1,1,0.10546875,1
4,1214,1,1,0.10546875,1
4,1215,1,0.1875,0.10546875,0.5
4,1216,1,1,0.10546875,1
4,1217,1,0.148148148148,0.10546875,0.333333333333
4,1218,1,1,0.10546875,1
4,1219,1,1,0.10546875,1
4,1220,1,1,0.10546875,1
4,1221,1,1,0.10546875,1
4,1222,1,1,0.10546875,1
4,1223,1,1,0.10546875,1
4,1224,1,1,0.10546875,1
4,1225,1,1,0.10546875,1
4,1226,1,1,0.10546875,1
4,1227,1,0.41990176065,0.10546875,0.658591323253
4,1228,1,1,0.10546875,1
4,1229,1,0.326446776524,0.10546875,0.605829586188
4,1230,1,1,0.10546875,1
4,1231,1,1,0.10546875,1
4,1232,1,1,0.10546875,1
4,1233,1,0.371835742363,0.10546875,0.692405781672
4,1234,1,1,0.10546875,1
4,1235,1,0.271868673751,0.10546875,0.652240483431
4,1236,1,1,0.10546875,1
4,1237,1,1,0.10546875,1
4,1238,1,1,0.10546875,1
4,1239,1,0.371835742363,0.10546875,0.692405781672
4,1240,1,1,0.10546875,1
4,1241,1,0.271868673751,0.10546875,0.652240483431
4,1242,1,1,0.10546875,1
4,1243,1,1,0.10546875,1
4,1244,1,1,0.10546875,1
4,1245,1,0.271868673751,0.10546875,0.652240483431
4,1246,1,1,0.10546875,1
4,1247,1,0.1875,0.10546875,0.5
4,1248,1,1,0.10546875,1
4,1249,1,1,0.10546875,1
4,1250,1,1,0.10546875,1
4,1251,1,0.329486178278,0.10546875,0.727705020551
4,1252,1,1,0.10546875,1
4,1253,1,0.224912101829,0.10546875,0.712287056131
4,1254,1,1,0.10546875,1
4,1255,1,1,0.10546875,1
4,1256,1,1,0.10546875,1
4,1257,1,0.224912101829,0.10546875,0.712287056131
4,1258,1,1,0.10546875,1
4,1259,1,0.125,0.10546875,0.499995907668
4,1260,1,1,0.10546875,1
4,1261,1,1,0.10546875,1
4,1262,1,1,0.10546875,1
4,1263,1,1,0.10546875,1
4,1264,1,1,0.10546875,1
4,1265,1,1,0.10546875,1
4,1266,1,1,0.10546875,1
4,1267,1,1,0.10546875,1
4,1268,1,1,0.10546875,1
4,1269,1,0.326446776524,0.10546875,0.605829586188
4,1270,1,1,0.10546875,1
4,1271,1,0.25,0.10546875,0.5
4,1272,1,1,0.10546875,1
4,1273,1,1,0.10546875,1
4,1274,1,1,0.10546875,1
4,1275,1,0.271868673751,0.10546875,0.652240483431
4,1276,1,1,0.10546875,1
4,1277,1,0.1875,0.10546875,0.5
4,1278,1,1,0.10546875,1
4,1279,1,1,0.10546875,1
4,1280,1,1,0.10546875,1
4,1281,1,0.271868673751,0.10546875,0.652240483431
4,1282,1,1,0.10546875,1
4,1283,1,0.1875,0.10546875,0.5
4,1284,1,1,0.10546875,1
4,1285,1,1,0.10546875,1
4,1286,1,1,0.10546875,1
4,1287,1,0.1875,0.10546875,0.5
4,1288,1,1,0.10546875,1
4,1289,1,0.148148148148,0.10546875,0.333333333333
4,1290,1,1,0.10546875,1
4,1291,1,1,0.10546875,1
4,1292,1,1,0.10546875,1
4,1293,1,0.224912101829,0.10546875,0.712287056131
4,1294,1,1,0.10546875,1
4,1295,1,0.125,0.10546875,0.499995907668
4,1296,1,1,0.10546875,1
4,1297,1,1,0.10546875,1
4,1298,1,1,0.10546875,1
4,1299,1,0.125,0.10546875,0.499995907668
4,1300,1,1,0.10546875,1
4,1301,1,0.10546875,0.10546875,0.25
4,1302,0,1,0,1
4,1303,0,1,0,1
4,1304,0,1,0,1
4,1305,0,1,0,1
4,1306,0,1,0,1
4,1307,0,1,0,1
4,1308,0,1,0,1
4,1309,0,1,0,1
4,1310,0,1,0,1
4,1311,0,0.54931640625,0,0.625
4,1312,0,1,0,1
4,1313,0,0.460997720618,0,0.591751709536
4,1314,0,1,0,1
4,1315,0,1,0,1
4,1316,0,1,0,1
4,1317,0,0.495500066155,0,0.643892774775
4,1318,0,1,0,1
4,1319,0,0.403431198854,0,0.609611796798
4,1320,0,1,0,1
4,1321,0,1,0,1
4,1322,0,1,0,1
4,1323,0,0.495500066155,0,0.643892774775
4,1324,0,1,0,1
4,1325,0,0.403431198854,0,0.609611796798
4,1326,0,1,0,1
4,1327,0,1,0,1
4,1328,0,1,0,1
4,1329,0,0.403431198854,0,0.609611796798
4,1330,0,1,0,1
4,1331,0,0.320123259525,0,0.560423565197
4,1332,0,1,0,1
4,1333,0,1,0,1
4,1334,0,1,0,1
4,1335,0,0.444444444444,0,0.666666666667
4,1336,0,1,0,1
4,1337,0,0.348076211353,0,0.633974596216
4,1338,0,1,0,1
4,1339,0,1,0,1
4,1340,0,1,0,1
4,1341,0,0.348076211353,0,0.633974596216
4,1342,0,1,0,1
4,1343,0,0.25997383708,0,0.578464834591
4,1344,0,1,0,1
4,1345,0,1,0,1
4,1346,0,1,0,1
4,1347,0,1,0,1
4,1348,0,1,0,1
4,1349,0,1,0,1
4,1350,0,1,0,1
4,1351,0,1,0,1
4,1352,0,1,0,1
4,1353,0,0.495500066155,0,0.643892774775
4,1354,0,1,0,1
4,1355,0,0.403431198854,0,0.609611796798
4,1356,0,1,0,1
4,1357,0,1,0,1
4,1358,0,1,0,1
4,1359,0,0.444444444444,0,0.666666666667
4,1360,0,1,0,1
4,1361,0,0.348076211353,0,0.633974596216
4,1362,0,1,0,1
4,1363,0,1,0,1
4,1364,0,1,0,1
4,1365,0,0.444444444444,0,0.666666666667
4,1366,0,1,0,1
4,1367,0,0.348076211353,0,0.633974596216
4,1368,0,1,0,1
4,1369,0,1,0,1
4,1370,0,1,0,1
4,1371,0,0.348076211353,0,0.633974596216
4,1372,0,1,0,1
4,1373,0,0.25997383708,0,0.578464834591
4,1374,0,1,0,1
4,1375,0,1,0,1
4,1376,0,1,0,1
4,1377,0,0.397046341,0,0.693000468165
4,1378,0,1,0,1
4,1379,0,0.296296296296,0,0.666666666667
4,1380,0,1,0,1
4,1381,0,1,0,1
4,1382,0,1,0,1
4,1383,0,0.296296296296,0,0.666666666667
4,1384,0,1,0,1
4,1385,0,0.201715599427,0,0.609611796798
4,1386,0,1,0,1
4,1387,0,1,0,1
4,1388,0,1,0,1
4,1389,0,1,0,1
4,1390,0,1,0,1
4,1391,0,1,0,1
4,1392,0,1,0,1
4,1393,0,1,0,1
4,1394,0,1,0,1
4,1395,0,0.495500066155,0,0.643892774775
4,1396,0,1,0,1
4,1397,0,0.403431198854,0,0.609611796798
4,1398,0,1,0,1
4,1399,0,1,0,1
4,1400,0,1,0,1
4,1401,0,0.444444444444,0,0.666666666667
4,1402,0,1,0,1
4,1403,0,0.348076211353,0,0.633974596216
4,1404,0,1,0,1
4,1405,0,1,0,1
4,1406,0,1,0,1
4,1407,0,0.444444444444,0,0.666666666667
4,1408,0,1,0,1
4,1409,0,0.348076211353,0,0.633974596216
4,1410,0,1,0,1
4,1411,0,1,0,1
4,1412,0,1,0,1
4,1413,0,0.348076211353,0,0.633974596216
4,1414,0,1,0,1
4,1415,0,0.25997383708,0,0.578464834591
4,1416,0,1,0,1
4,1417,0,1,0,1
4,1418,0,1,0,1
4,1419,0,0.397046341,0,0.693000468165
4,1420,0,1,0,1
4,1421,0,0.296296296296,0,0.666666666667
4,1422,0,1,0,1
4,1423,0,1,0,1
4,1424,0,1,0,1
4,1425,0,0.296296296296,0,0.666666666667
4,1426,0,1,0,1
4,1427,0,0.201715599427,0,0.609611796798
4,1428,0,1,0,1
4,1429,0,1,0,1
4,1430,0,1,0,1
4,1431,0,1,0,1
4,1432,0,1,0,1
4,1433,0,1,0,1
4,1434,0,1,0,1
4,1435,0,1,0,1
4,1436,0,1,0,1
4,1437,0,0.403431198854,0,0.609611796798
4,1438,0,1,0,1
4,1439,0,0.320123259525,0,0.560423565197
4,1440,0,1,0,1
4,1441,0,1,0,1
4,1442,0,1,0,1
4,1443,0,0.348076211353,0,0.633974596216
4,1444,0,1,0,1
4,1445,0,0.25997383708,0,0.578464834591
4,1446,0,1,0,1
4,1447,0,1,0,1
4,1448,0,1,0,1
4,1449,0,0.348076211353,0,0.633974596216
4,1450,0,1,0,1
4,1451,0,0.25997383708,0,0.578464834591
4,1452,0,1,0,1
4,1453,0,1,0,1
4,1454,0,1,0,1
4,1455,0,0.25997383708,0,0.578464834591
4,1456,0,1,0,1
4,1457,0,0.1875,0,0.5
4,1458,0,1,0,1
4,1459,0,1,0,1
4,1460,0,1,0,1
4,1461,0,0.296296296296,0,0.666666666667
4,1462,0,1,0,1
4,1463,0,0.201715599427,0,0.609611796798
4,1464,0,1,0,1
4,1465,0,1,0,1
4,1466,0,1,0,1
4,1467,0,0.201715599427,0,0.609611796798
4,1468,0,1,0,1
4,1469,0,0.125,0,0.5
4,1470,0,1,0,1
4,1471,0,1,0,1
4,1472,0,1,0,1
4,1473,0,1,0,1
4,1474,0,1,0,1
4,1475,0,1,0,1
4,1476,0,1,0,1
4,1477,0,1,0,1
4,1478,0,1,0,1
4,1479,0,0.444444444444,0,0.666666666667
4,1480,0,1,0,1
4,1481,0,0.348076211353,0,0.633974596216
4,1482,0,1,0,1
4,1483,0,1,0,1
4,1484,0,1,0,1
4,1485,0,0.397046341,0,0.693000468165
4,1486,0,1,0,1
4,1487,0,0.296296296296,0,0.666666666667
4,1488,0,1,0,1
4,1489,0,1,0,1
4,1490,0,1,0,1
4,1491,0,0.397046341,0,0.693000468165
4,1492,0,1,0,1
4,1493,0,0.296296296296,0,0.666666666667
4,1494,0,1,0,1
4,1495,0,1,0,1
4,1496,0,1,0,1
4,1497,0,0.296296296296,0,0.666666666667
4,1498,0,1,0,1
4,1499,0,0.201715599427,0,0.609611796798
4,1500,0,1,0,1
4,1501,0,1,0,1
4,1502,0,1,0,1
4,1503,0,0.354177801125,0,0.721500234082
4,1504,0,1,0,1
4,1505,0,0.25,0,0.707106781187
4,1506,0,1,0,1
4,1507,0,1,0,1
4,1508,0,1,0,1
4,1509,0,0.25,0,0.707106781187
4,1510,0,1,0,1
4,1511,0,0.148148148148,0,0.666666666667
4,1512,0,1,0,1
4,1513,0,1,0,1
4,1514,0,1,0,1
4,1515,0,1,0,1
4,1516,0,1,0,1
4,1517,0,1,0,1
4,1518,0,1,0,1
4,1519,0,1,0,1
4,1520,0,1,0,1
4,1521,0,0.348076211353,0,0.633974596216
4,1522,0,1,0,1
4,1523,0,0.25997383708,0,0.578464834591
4,1524,0,1,0,1
4,1525,0,1,0,1
4,1526,0,1,0,1
4,1527,0,0.296296296296,0,0.666666666667
4,1528,0,1,0,1
4,1529,0,0.201715599427,0,0.609611796798
4,1530,0,1,0,1
4,1531,0,1,0,1
4,1532,0,1,0,1
4,1533,0,0.296296296296,0,0.666666666667
4,1534,0,1,0,1
4,1535,0,0.201715599427,0,0.609611796798
4,1536,0,1,0,1
4,1537,0,1,0,1
